repository,pr,ga,v_old,v_new,update_type,statically_compatible,dynamically_compatible,err
hantsy/jakartaee10-starter-boilerplate,30,org.apache.maven.plugins:maven-surefire-report-plugin,3.2.1,3.2.2,patch,True,,NO_GITHUB
hantsy/jakartaee10-starter-boilerplate,29,org.apache.maven.plugins:maven-surefire-plugin,3.2.1,3.2.2,patch,True,,NO_GITHUB
hantsy/jakartaee10-starter-boilerplate,28,org.apache.maven.plugins:maven-failsafe-plugin,3.2.1,3.2.2,patch,True,,NO_GITHUB
hantsy/jakartaee10-starter-boilerplate,26,org.apache.maven.plugins:maven-surefire-plugin,3.1.2,3.2.1,minor,True,,NO_GITHUB
hantsy/jakartaee10-starter-boilerplate,25,org.apache.maven.plugins:maven-jxr-plugin,3.3.0,3.3.1,patch,False,,
hantsy/jakartaee10-starter-boilerplate,24,org.apache.maven.plugins:maven-dependency-plugin,3.6.0,3.6.1,patch,True,,NO_GITHUB
hantsy/jakartaee10-starter-boilerplate,23,org.apache.maven.plugins:maven-surefire-report-plugin,3.1.2,3.2.1,minor,True,,NO_GITHUB
hantsy/jakartaee10-starter-boilerplate,22,org.apache.maven.plugins:maven-failsafe-plugin,3.1.2,3.2.1,minor,True,,NO_GITHUB
hantsy/jakartaee10-starter-boilerplate,19,io.openliberty.tools:liberty-maven-plugin,3.8,3.8.2,patch,True,True,
albilu/netbeansPython,74,org.json:json,20230618,20231013,major,True,False,no_compile
albilu/netbeansPython,69,commons-io:commons-io,2.13.0,2.14.0,minor,False,,
albilu/netbeansPython,68,com.electronwill.night-config:toml,3.6.6,3.6.7,patch,True,False,no_maven
albilu/netbeansPython,67,com.google.guava:guava,32.0.1-jre,32.1.2-jre,minor,False,,
albilu/netbeansPython,66,se.bjurr.gitchangelog:git-changelog-maven-plugin,1.97.1,1.100.6,minor,True,False,no_test
albilu/netbeansPython,65,com.electronwill.night-config:core,3.6.6,3.6.7,patch,True,False,no_maven
albilu/netbeansPython,60,se.bjurr.gitchangelog:git-changelog-maven-plugin,1.97.0,1.97.1,patch,True,False,no_test
albilu/netbeansPython,59,com.konghq:unirest-java,3.14.2,3.14.5,patch,True,False,no_test
albilu/netbeansPython,58,org.apache.commons:commons-lang3,3.12.0,3.13.0,minor,False,,
YehiaFarghaly/database-engine,131,org.junit.jupiter:junit-jupiter,5.10.1,5.10.2,patch,True,False,no_maven
YehiaFarghaly/database-engine,130,org.assertj:assertj-core,3.25.2,3.25.3,patch,True,False,
YehiaFarghaly/database-engine,129,org.assertj:assertj-core,3.25.1,3.25.2,patch,True,False,
YehiaFarghaly/database-engine,127,org.openjfx:javafx-swing,21.0.1,21.0.2,patch,True,,NO_TAG
YehiaFarghaly/database-engine,126,org.openjfx:javafx-web,21.0.1,21.0.2,patch,True,,NO_TAG
YehiaFarghaly/database-engine,125,org.openjfx:javafx-fxml,21.0.1,21.0.2,patch,True,,NO_TAG
YehiaFarghaly/database-engine,124,org.openjfx:javafx-media,21.0.1,21.0.2,patch,True,,NO_TAG
YehiaFarghaly/database-engine,123,org.apache.maven.plugins:maven-surefire-plugin,3.2.3,3.2.5,patch,True,,NO_GITHUB
YehiaFarghaly/database-engine,122,org.assertj:assertj-core,3.24.2,3.25.1,minor,False,,
YehiaFarghaly/database-engine,120,org.apache.maven.plugins:maven-surefire-plugin,3.2.2,3.2.3,patch,True,,NO_GITHUB
YehiaFarghaly/database-engine,119,com.opencsv:opencsv,5.8,5.9,minor,False,,
YehiaFarghaly/database-engine,118,org.apache.commons:commons-lang3,3.13.0,3.14.0,minor,False,,
YehiaFarghaly/database-engine,117,org.apache.maven.plugins:maven-surefire-plugin,3.2.1,3.2.2,patch,True,,NO_GITHUB
YehiaFarghaly/database-engine,116,org.junit.jupiter:junit-jupiter,5.10.0,5.10.1,patch,True,False,no_maven
YehiaFarghaly/database-engine,115,org.apache.maven.plugins:maven-checkstyle-plugin,3.3.0,3.3.1,patch,True,,NO_GITHUB
YehiaFarghaly/database-engine,114,org.apache.maven.plugins:maven-surefire-plugin,3.1.2,3.2.1,minor,True,,NO_GITHUB
YehiaFarghaly/database-engine,112,org.openjfx:javafx-fxml,21,21.0.1,patch,True,,
YehiaFarghaly/database-engine,111,org.openjfx:javafx-web,21,21.0.1,patch,True,,
YehiaFarghaly/database-engine,110,org.openjfx:javafx-swing,21,21.0.1,patch,True,,
YehiaFarghaly/database-engine,109,org.openjfx:javafx-media,21,21.0.1,patch,True,,
YehiaFarghaly/database-engine,107,org.openjfx:javafx-web,20.0.2,21,major,True,,NO_TAG
YehiaFarghaly/database-engine,106,org.openjfx:javafx-fxml,20.0.2,21,major,True,,NO_TAG
YehiaFarghaly/database-engine,105,org.openjfx:javafx-swing,20.0.2,21,major,True,,NO_TAG
YehiaFarghaly/database-engine,103,org.openjfx:javafx-media,20.0.2,21,major,True,,NO_TAG
YehiaFarghaly/database-engine,101,org.apache.commons:commons-lang3,3.12.0,3.13.0,minor,False,,
YehiaFarghaly/database-engine,100,com.opencsv:opencsv,5.7.1,5.8,minor,False,,
YehiaFarghaly/database-engine,99,org.junit.jupiter:junit-jupiter,5.9.3,5.10.0,minor,True,False,no_maven
openbrms/openbrms,70,org.projectlombok:lombok,1.18.30,1.18.32,patch,False,,
openbrms/openbrms,68,org.apache.maven.plugins:maven-compiler-plugin,3.12.1,3.13.0,minor,True,True,
openbrms/openbrms,62,com.google.cloud.tools:jib-maven-plugin,3.4.0,3.4.1,patch,True,False,no_maven
openbrms/openbrms,58,org.slf4j:slf4j-api,2.0.11,2.0.12,patch,True,,NO_GITHUB
openbrms/openbrms,51,org.slf4j:slf4j-api,2.0.10,2.0.11,patch,True,,NO_GITHUB
openbrms/openbrms,50,org.slf4j:slf4j-api,2.0.9,2.0.10,patch,False,,
openbrms/openbrms,48,org.apache.maven.plugins:maven-compiler-plugin,3.11.0,3.12.1,minor,True,True,
openbrms/openbrms,32,org.jacoco:jacoco-maven-plugin,0.8.10,0.8.11,patch,True,False,no_test
openbrms/openbrms,28,com.google.cloud.tools:jib-maven-plugin,3.3.2,3.4.0,minor,True,False,no_maven
openbrms/openbrms,26,org.projectlombok:lombok,1.18.28,1.18.30,patch,True,False,no_maven
openbrms/openbrms,21,org.slf4j:slf4j-api,2.0.7,2.0.9,patch,True,,
openbrms/openbrms,16,org.slf4j:slf4j-api,1.7.36,2.0.7,major,False,,
apache/eventmesh-dashboard,127,org.springdoc:springdoc-openapi-ui,1.7.0,1.8.0,minor,True,True,
apache/eventmesh-dashboard,125,com.alibaba.fastjson2:fastjson2,2.0.40,2.0.49,patch,False,,
apache/eventmesh-dashboard,124,org.apache.commons:commons-lang3,3.13.0,3.14.0,minor,False,,
apache/eventmesh-dashboard,115,org.apache.rocketmq:rocketmq-client,4.9.4,4.9.8,patch,False,,
apache/eventmesh-dashboard,114,org.apache.maven.plugins:maven-compiler-plugin,3.8.1,3.13.0,minor,False,,
apache/eventmesh-dashboard,113,io.etcd:jetcd-core,0.7.5,0.7.7,patch,False,,
apache/eventmesh-dashboard,111,org.apache.maven.plugins:maven-surefire-plugin,3.2.2,3.2.5,patch,True,,NO_GITHUB
apache/eventmesh-dashboard,110,org.apache.rocketmq:rocketmq-tools,4.9.4,4.9.8,patch,False,,
apache/eventmesh-dashboard,108,com.alibaba:druid-spring-boot-starter,1.2.21,1.2.22,patch,False,,
apache/eventmesh-dashboard,107,org.springdoc:springdoc-openapi-javadoc,1.7.0,1.8.0,minor,True,False,
apache/eventmesh-dashboard,106,com.alibaba.nacos:nacos-client,2.1.2,2.3.2,minor,False,,
making/retryable-client-http-request-interceptor,20,io.spring.javaformat:spring-javaformat-maven-plugin,0.0.39,0.0.41,patch,True,False,no_test
making/retryable-client-http-request-interceptor,19,org.apache.maven.plugins:maven-surefire-plugin,3.2.2,3.2.5,patch,True,,NO_GITHUB
making/retryable-client-http-request-interceptor,14,org.apache.maven.plugins:maven-surefire-plugin,3.1.2,3.2.2,minor,True,,NO_GITHUB
making/retryable-client-http-request-interceptor,12,org.springframework.boot:spring-boot-dependencies,3.1.2,3.1.5,patch,False,,no_jar
making/retryable-client-http-request-interceptor,8,org.springframework.boot:spring-boot-dependencies,3.1.1,3.1.2,patch,False,,no_jar
artemnefedov/JavaAI,47,org.apache.maven.plugins:maven-jar-plugin,3.4.0,3.4.1,patch,True,,NO_GITHUB
artemnefedov/JavaAI,46,org.apache.maven.plugins:maven-gpg-plugin,3.2.3,3.2.4,patch,True,,NO_GITHUB
artemnefedov/JavaAI,44,org.apache.maven.plugins:maven-gpg-plugin,3.2.2,3.2.3,patch,True,,NO_GITHUB
artemnefedov/JavaAI,43,org.apache.maven.plugins:maven-jar-plugin,3.3.0,3.4.0,minor,False,,
artemnefedov/JavaAI,42,org.apache.maven.plugins:maven-source-plugin,3.3.0,3.3.1,patch,True,,NO_GITHUB
artemnefedov/JavaAI,41,org.apache.maven.plugins:maven-gpg-plugin,3.2.1,3.2.2,patch,False,,
artemnefedov/JavaAI,40,org.apache.maven.plugins:maven-gpg-plugin,3.2.0,3.2.1,patch,True,,NO_GITHUB
artemnefedov/JavaAI,37,org.apache.maven.plugins:maven-gpg-plugin,3.1.0,3.2.0,minor,False,,
artemnefedov/JavaAI,36,org.json:json,20240205,20240303,major,True,False,
artemnefedov/JavaAI,33,ch.qos.logback:logback-classic,1.4.14,1.5.0,minor,True,False,no_test
artemnefedov/JavaAI,32,org.junit.jupiter:junit-jupiter-engine,5.10.1,5.10.2,patch,True,False,no_maven
artemnefedov/JavaAI,30,org.apache.maven.plugins:maven-javadoc-plugin,3.6.2,3.6.3,patch,False,,
artemnefedov/JavaAI,29,ch.qos.logback:logback-classic,1.4.12,1.4.14,patch,True,False,no_test
artemnefedov/JavaAI,27,ch.qos.logback:logback-classic,1.4.11,1.4.12,patch,True,False,no_test
artemnefedov/JavaAI,26,org.apache.maven.plugins:maven-javadoc-plugin,3.6.0,3.6.2,patch,False,,
artemnefedov/JavaAI,25,org.junit.jupiter:junit-jupiter-engine,5.10.0,5.10.1,patch,True,False,no_maven
artemnefedov/JavaAI,24,org.apache.maven.plugins:maven-clean-plugin,3.3.1,3.3.2,patch,True,,NO_GITHUB
artemnefedov/JavaAI,23,org.projectlombok:lombok,1.18.28,1.18.30,patch,True,False,no_maven
artemnefedov/JavaAI,22,org.apache.maven.plugins:maven-javadoc-plugin,3.5.0,3.6.0,minor,True,,NO_GITHUB
artemnefedov/JavaAI,20,org.yaml:snakeyaml,2.1,2.2,minor,True,,NO_GITHUB
artemnefedov/JavaAI,19,ch.qos.logback:logback-classic,1.4.9,1.4.11,patch,False,,
artemnefedov/JavaAI,18,ch.qos.logback:logback-classic,1.4.8,1.4.9,patch,False,,
artemnefedov/JavaAI,17,org.yaml:snakeyaml,2.0,2.1,minor,False,,
artemnefedov/JavaAI,16,org.junit.jupiter:junit-jupiter-engine,5.9.3,5.10.0,minor,False,,
quarkiverse/quarkus-jnosql,103,io.quarkus.platform:quarkus-amazon-services-bom,3.9.4,3.9.5,patch,False,,no_jar
quarkiverse/quarkus-jnosql,97,io.quarkus.platform:quarkus-amazon-services-bom,3.9.3,3.9.4,patch,False,,no_jar
quarkiverse/quarkus-jnosql,94,io.quarkus.platform:quarkus-amazon-services-bom,3.2.4.Final,3.9.3,minor,False,,no_jar
quarkiverse/quarkus-jnosql,81,io.quarkiverse:quarkiverse-parent,15,16,major,False,,no_jar
quarkiverse/quarkus-jnosql,70,io.quarkus.platform:quarkus-amazon-services-bom,3.2.4.Final,3.5.3,minor,False,,no_jar
quarkiverse/quarkus-jnosql,36,org.apache.solr:solr-solrj,9.2.1,9.3.0,minor,False,,
huanmeng-qwq/Gui,14,org.apache.maven.plugins:maven-shade-plugin,3.5.2,3.5.3,patch,True,,NO_GITHUB
huanmeng-qwq/Gui,13,org.apache.maven.plugins:maven-jar-plugin,3.4.0,3.4.1,patch,True,,NO_GITHUB
huanmeng-qwq/Gui,12,org.apache.maven.plugins:maven-gpg-plugin,3.2.3,3.2.4,patch,True,,NO_GITHUB
huanmeng-qwq/Gui,11,org.apache.maven.plugins:maven-jar-plugin,3.3.0,3.4.0,minor,False,,
huanmeng-qwq/Gui,10,org.jetbrains:annotations,24.0.1,24.1.0,minor,True,False,no_maven
huanmeng-qwq/Gui,9,org.apache.maven.plugins:maven-surefire-plugin,2.22.2,3.2.5,major,False,,
huanmeng-qwq/Gui,8,org.apache.maven.plugins:maven-source-plugin,3.2.1,3.3.1,minor,False,,
huanmeng-qwq/Gui,7,org.apache.maven.plugins:maven-gpg-plugin,3.0.1,3.2.3,minor,False,,
huanmeng-qwq/Gui,6,org.apache.maven.plugins:maven-shade-plugin,3.2.3,3.5.2,minor,False,,
huanmeng-qwq/Gui,5,org.apache.maven.plugins:maven-compiler-plugin,3.10.1,3.13.0,minor,False,,
huanmeng-qwq/Gui,4,org.jetbrains.dokka:dokka-maven-plugin,1.8.10,1.9.20,minor,True,False,no_maven
huanmeng-qwq/Gui,2,org.apache.maven.plugins:maven-release-plugin,2.5.3,3.0.1,major,False,,
camunda-community-hub/zeebe-clickhouse-exporter,63,com.puppycrawl.tools:checkstyle,10.12.1,10.12.3,patch,False,,
camunda-community-hub/zeebe-clickhouse-exporter,62,org.testcontainers:testcontainers-bom,1.18.3,1.19.0,minor,False,,no_jar
camunda-community-hub/zeebe-clickhouse-exporter,58,org.apache.commons:commons-lang3,3.12.0,3.13.0,minor,False,,
camunda-community-hub/zeebe-clickhouse-exporter,55,org.junit:junit-bom,5.9.3,5.10.0,minor,False,,no_jar
dpsoft/ap-agent,32,org.apache.maven.plugins:maven-shade-plugin,3.5.0,3.5.1,patch,True,,NO_GITHUB
dpsoft/ap-agent,31,org.apache.maven.plugins:maven-javadoc-plugin,3.5.0,3.6.0,minor,True,,NO_GITHUB
SpringBootCourses/tasklist,50,org.postgresql:postgresql,42.7.2,42.7.3,patch,True,False,no_maven
SpringBootCourses/tasklist,49,org.springdoc:springdoc-openapi-starter-webmvc-ui,2.3.0,2.4.0,minor,True,False,no_test
SpringBootCourses/tasklist,48,io.minio:minio,8.5.8,8.5.9,patch,True,False,no_maven
SpringBootCourses/tasklist,47,org.mockito:mockito-core,5.9.0,5.11.0,minor,False,,
SpringBootCourses/tasklist,45,org.springframework.boot:spring-boot-starter-parent,3.2.2,3.2.3,patch,False,,no_jar
SpringBootCourses/tasklist,44,org.postgresql:postgresql,42.7.1,42.7.2,patch,False,,
SpringBootCourses/tasklist,43,org.jacoco:jacoco-maven-plugin,0.8.8,0.8.11,patch,True,False,no_test
SpringBootCourses/tasklist,41,org.liquibase:liquibase-core,4.25.1,4.26.0,minor,False,,
SpringBootCourses/tasklist,40,io.minio:minio,8.5.7,8.5.8,patch,True,False,no_maven
SpringBootCourses/tasklist,39,org.junit.jupiter:junit-jupiter-api,5.10.1,5.10.2,patch,True,False,no_maven
SpringBootCourses/tasklist,33,org.springframework.boot:spring-boot-starter-parent,3.2.1,3.2.2,patch,False,,no_jar
SpringBootCourses/tasklist,32,com.graphql-java-kickstart:graphql-java-kickstart,15.0.0,15.2.0,minor,False,,
SpringBootCourses/tasklist,30,au.com.acegi:xml-format-maven-plugin,3.2.2,3.3.1,minor,True,,NO_GITHUB
SpringBootCourses/tasklist,28,org.apache.maven.plugins:maven-checkstyle-plugin,3.2.2,3.3.1,minor,False,,
SpringBootCourses/tasklist,27,com.graphql-java:graphql-java-extended-scalars,20.2,21.0,major,True,False,no_maven
SpringBootCourses/tasklist,26,io.minio:minio,8.5.3,8.5.7,patch,True,False,no_maven
SpringBootCourses/tasklist,25,org.projectlombok:lombok,1.18.24,1.18.30,patch,True,False,no_maven
SpringBootCourses/tasklist,24,org.springdoc:springdoc-openapi-starter-webmvc-ui,2.0.2,2.3.0,minor,False,,
SpringBootCourses/tasklist,23,org.liquibase:liquibase-core,4.23.0,4.25.1,minor,False,,
SpringBootCourses/tasklist,22,org.mockito:mockito-core,5.4.0,5.9.0,minor,False,,
SpringBootCourses/tasklist,21,org.postgresql:postgresql,42.5.1,42.7.1,minor,False,,
SpringBootCourses/tasklist,20,org.springframework.boot:spring-boot-starter-parent,3.1.2,3.2.1,minor,False,,no_jar
SpringBootCourses/tasklist,18,org.junit.jupiter:junit-jupiter-api,5.10.0,5.10.1,patch,True,False,no_maven
SpringBootCourses/tasklist,14,org.hibernate.validator:hibernate-validator,8.0.0.Final,8.0.1.Final,patch,False,,
quarkiverse/quarkus-primefaces,198,com.googlecode.libphonenumber:libphonenumber,8.13.35,8.13.36,patch,True,False,no_compile
quarkiverse/quarkus-primefaces,192,com.googlecode.libphonenumber:libphonenumber,8.13.34,8.13.35,patch,True,False,no_compile
quarkiverse/quarkus-primefaces,161,org.assertj:assertj-core,3.25.1,3.25.2,patch,True,False,
quarkiverse/quarkus-primefaces,155,org.primefaces:primefaces,13.0.4,13.0.5,patch,True,True,
quarkiverse/quarkus-primefaces,154,com.googlecode.libphonenumber:libphonenumber,8.13.27,8.13.28,patch,True,False,no_compile
quarkiverse/quarkus-primefaces,153,dev.morphia.morphia:morphia-core,2.4.10,2.4.11,patch,False,,
quarkiverse/quarkus-primefaces,152,org.assertj:assertj-core,3.25.0,3.25.1,patch,False,,
quarkiverse/quarkus-primefaces,151,org.assertj:assertj-core,3.24.2,3.25.0,minor,False,,
quarkiverse/quarkus-primefaces,150,org.apache.maven.plugins:maven-compiler-plugin,3.11.0,3.12.1,minor,True,True,
quarkiverse/quarkus-primefaces,147,org.primefaces:primefaces,13.0.3,13.0.4,patch,True,True,
quarkiverse/quarkus-primefaces,146,dev.morphia.morphia:morphia-core,2.4.9,2.4.10,patch,False,,
quarkiverse/quarkus-primefaces,143,com.googlecode.libphonenumber:libphonenumber,8.13.26,8.13.27,patch,True,False,no_compile
quarkiverse/quarkus-primefaces,141,dev.morphia.morphia:morphia-core,2.4.8,2.4.9,patch,True,False,no_test
quarkiverse/quarkus-primefaces,140,com.googlecode.libphonenumber:libphonenumber,8.13.25,8.13.26,patch,True,False,no_compile
quarkiverse/quarkus-primefaces,137,dev.morphia.morphia:morphia-core,2.4.7,2.4.8,patch,False,,
quarkiverse/quarkus-primefaces,133,org.primefaces:primefaces,13.0.2,13.0.3,patch,True,True,
quarkiverse/quarkus-primefaces,132,com.googlecode.libphonenumber:libphonenumber,8.13.24,8.13.25,patch,True,False,no_compile
quarkiverse/quarkus-primefaces,130,dev.morphia.morphia:morphia-core,2.4.6,2.4.7,patch,False,,
quarkiverse/quarkus-primefaces,129,com.googlecode.libphonenumber:libphonenumber,8.13.23,8.13.24,patch,True,False,no_compile
quarkiverse/quarkus-primefaces,124,com.googlecode.libphonenumber:libphonenumber,8.13.22,8.13.23,patch,True,False,no_compile
quarkiverse/quarkus-primefaces,122,org.primefaces:primefaces,13.0.1,13.0.2,patch,False,,
quarkiverse/quarkus-primefaces,118,dev.morphia.morphia:morphia-core,2.4.5,2.4.6,patch,True,False,no_test
quarkiverse/quarkus-primefaces,117,com.googlecode.libphonenumber:libphonenumber,8.13.21,8.13.22,patch,True,False,no_compile
quarkiverse/quarkus-primefaces,115,org.projectlombok:lombok,1.18.28,1.18.30,patch,True,False,no_maven
quarkiverse/quarkus-primefaces,114,dev.morphia.morphia:morphia-core,2.4.4,2.4.5,patch,False,,
quarkiverse/quarkus-primefaces,113,com.googlecode.libphonenumber:libphonenumber,8.13.20,8.13.21,patch,True,False,no_compile
quarkiverse/quarkus-primefaces,109,org.primefaces:primefaces,13.0.0,13.0.1,patch,False,,
quarkiverse/quarkus-primefaces,107,dev.morphia.morphia:morphia-core,2.4.3,2.4.4,patch,False,,
quarkiverse/quarkus-primefaces,106,dev.morphia.morphia:morphia-core,2.4.2,2.4.3,patch,False,,
quarkiverse/quarkus-primefaces,104,com.googlecode.libphonenumber:libphonenumber,8.13.19,8.13.20,patch,True,False,no_compile
quarkiverse/quarkus-primefaces,102,dev.morphia.morphia:morphia-core,2.4.1,2.4.2,patch,True,False,no_test
quarkiverse/quarkus-primefaces,101,com.googlecode.libphonenumber:libphonenumber,8.13.18,8.13.19,patch,True,False,no_compile
quarkiverse/quarkus-primefaces,98,com.googlecode.libphonenumber:libphonenumber,8.13.17,8.13.18,patch,True,False,no_compile
quarkiverse/quarkus-primefaces,96,dev.morphia.morphia:morphia-core,2.4.0,2.4.1,patch,True,False,no_test
quarkiverse/quarkus-primefaces,95,dev.morphia.morphia:morphia-core,2.3.6,2.4.0,minor,False,,
quarkiverse/quarkus-primefaces,94,dev.morphia.morphia:morphia-core,2.3.5,2.3.6,patch,True,False,no_test
databricks/databricks-sdk-java,206,org.apache.maven.plugins:maven-failsafe-plugin,3.1.2,3.2.5,minor,True,,NO_GITHUB
databricks/databricks-sdk-java,156,org.apache.maven.plugins:maven-javadoc-plugin,3.5.0,3.6.0,minor,True,,NO_GITHUB
databricks/databricks-sdk-java,147,org.slf4j:slf4j-reload4j,2.0.7,2.0.9,patch,True,,
databricks/databricks-sdk-java,146,org.slf4j:slf4j-api,2.0.7,2.0.9,patch,True,,
databricks/databricks-sdk-java,124,org.junit:junit-bom,5.9.3,5.10.0,minor,False,,no_jar
liquibase/liquibase-databricks,135,com.databricks:databricks-jdbc,2.6.36,2.6.38,patch,False,,
liquibase/liquibase-databricks,123,org.apache.maven.plugins:maven-source-plugin,3.2.1,3.3.1,minor,False,,
liquibase/liquibase-databricks,121,org.jacoco:jacoco-maven-plugin,0.8.11,0.8.12,patch,True,False,no_test
liquibase/liquibase-databricks,114,org.sonarsource.scanner.maven:sonar-maven-plugin,3.10.0.2594,3.11.0.3922,minor,False,,
liquibase/liquibase-databricks,100,org.codehaus.mojo:flatten-maven-plugin,1.5.0,1.6.0,minor,False,,
liquibase/liquibase-databricks,99,org.apache.maven.plugins:maven-surefire-plugin,3.2.3,3.2.5,patch,True,,NO_GITHUB
liquibase/liquibase-databricks,93,org.apache.maven.plugins:maven-surefire-plugin,3.2.2,3.2.3,patch,True,,NO_GITHUB
liquibase/liquibase-databricks,91,com.databricks:databricks-jdbc,2.6.34,2.6.36,patch,False,,
liquibase/liquibase-databricks,90,org.jacoco:jacoco-maven-plugin,0.8.10,0.8.11,patch,True,False,no_test
liquibase/liquibase-databricks,89,org.liquibase.ext:liquibase-sdk-maven-plugin,0.10.22,0.10.23,patch,True,True,
liquibase/liquibase-databricks,88,org.apache.maven.plugins:maven-javadoc-plugin,3.5.0,3.6.3,minor,False,,
liquibase/liquibase-databricks,85,org.liquibase.ext:liquibase-sdk-maven-plugin,0.10.20,0.10.22,patch,True,True,
liquibase/liquibase-databricks,83,org.codehaus.mojo:flatten-maven-plugin,1.4.1,1.5.0,minor,True,True,
liquibase/liquibase-databricks,82,org.sonarsource.scanner.maven:sonar-maven-plugin,3.9.1.2184,3.10.0.2594,minor,True,True,
liquibase/liquibase-databricks,79,org.apache.maven.plugins:maven-surefire-plugin,3.1.0,3.2.2,minor,True,,NO_GITHUB
liquibase/liquibase-databricks,78,org.codehaus.mojo:build-helper-maven-plugin,3.3.0,3.5.0,minor,False,,
liquibase/liquibase-databricks,73,org.liquibase:liquibase-parent-pom,0.3.2,0.3.3,patch,False,,no_jar
rabobank/shadow-tool,157,org.springframework.boot:spring-boot-dependencies,3.1.10,3.1.11,patch,False,,no_jar
rabobank/shadow-tool,156,org.apache.maven.plugins:maven-gpg-plugin,3.2.3,3.2.4,patch,True,,NO_GITHUB
rabobank/shadow-tool,155,org.apache.maven.plugins:maven-jar-plugin,3.4.0,3.4.1,patch,True,,NO_GITHUB
rabobank/shadow-tool,154,org.bouncycastle:bcprov-jdk18on,1.78,1.78.1,patch,True,,NO_GITHUB
rabobank/shadow-tool,153,org.apache.maven.plugins:maven-jar-plugin,3.3.0,3.4.0,minor,False,,
rabobank/shadow-tool,152,org.apache.maven.plugins:maven-gpg-plugin,3.2.2,3.2.3,patch,True,,NO_GITHUB
rabobank/shadow-tool,151,org.apache.maven.plugins:maven-source-plugin,3.3.0,3.3.1,patch,True,,NO_GITHUB
rabobank/shadow-tool,150,org.bouncycastle:bcprov-jdk18on,1.77,1.78,minor,False,,
rabobank/shadow-tool,149,org.apache.maven.plugins:maven-gpg-plugin,3.2.1,3.2.2,patch,False,,
rabobank/shadow-tool,148,org.javers:javers-core,7.4.1,7.4.2,patch,True,False,no_maven
rabobank/shadow-tool,146,org.springframework.boot:spring-boot-dependencies,3.1.9,3.1.10,patch,False,,no_jar
rabobank/shadow-tool,145,org.apache.maven.plugins:maven-compiler-plugin,3.12.1,3.13.0,minor,True,True,
rabobank/shadow-tool,144,org.javers:javers-core,7.4.0,7.4.1,patch,True,False,no_maven
rabobank/shadow-tool,143,org.apache.maven.plugins:maven-gpg-plugin,3.2.0,3.2.1,patch,True,,NO_GITHUB
rabobank/shadow-tool,142,org.apache.maven.plugins:maven-gpg-plugin,3.1.0,3.2.0,minor,False,,
rabobank/shadow-tool,141,org.javers:javers-core,7.3.8,7.4.0,minor,False,,
rabobank/shadow-tool,140,org.springframework.boot:spring-boot-dependencies,3.1.8,3.1.9,patch,False,,no_jar
rabobank/shadow-tool,139,org.javers:javers-core,7.3.7,7.3.8,patch,True,False,no_maven
rabobank/shadow-tool,133,org.springframework.boot:spring-boot-dependencies,3.1.7,3.1.8,patch,False,,no_jar
rabobank/shadow-tool,131,org.apache.maven.plugins:maven-surefire-plugin,3.2.3,3.2.5,patch,True,,NO_GITHUB
rabobank/shadow-tool,129,org.slf4j:slf4j-api,2.0.9,2.0.10,patch,False,,
rabobank/shadow-tool,128,org.javers:javers-core,7.3.6,7.3.7,patch,True,False,no_maven
rabobank/shadow-tool,127,org.apache.maven.plugins:maven-compiler-plugin,3.11.0,3.12.1,minor,True,True,
rabobank/shadow-tool,126,io.projectreactor:reactor-core,3.6.0,3.6.1,patch,True,False,no_maven
rabobank/shadow-tool,125,org.apache.maven.plugins:maven-surefire-plugin,3.2.2,3.2.3,patch,True,,NO_GITHUB
rabobank/shadow-tool,123,org.mockito:mockito-core,5.7.0,5.8.0,minor,True,False,no_maven
rabobank/shadow-tool,122,org.apache.maven.plugins:maven-javadoc-plugin,3.6.2,3.6.3,patch,False,,
rabobank/shadow-tool,121,ch.qos.logback:logback-classic,1.4.12,1.4.14,patch,True,False,no_test
rabobank/shadow-tool,119,ch.qos.logback:logback-classic,1.4.11,1.4.12,patch,True,False,no_test
rabobank/shadow-tool,118,org.codehaus.mojo:build-helper-maven-plugin,3.4.0,3.5.0,minor,False,,
rabobank/shadow-tool,114,org.javers:javers-core,7.3.5,7.3.6,patch,True,False,no_maven
rabobank/shadow-tool,106,org.apache.maven.plugins:maven-surefire-plugin,3.2.1,3.2.2,patch,True,,NO_GITHUB
rabobank/shadow-tool,105,org.apache.maven.plugins:maven-javadoc-plugin,3.6.0,3.6.2,patch,False,,
rabobank/shadow-tool,104,org.javers:javers-core,7.3.3,7.3.5,patch,False,,
rabobank/shadow-tool,103,org.mockito:mockito-core,5.6.0,5.7.0,minor,False,,
rabobank/shadow-tool,100,org.apache.maven.plugins:maven-surefire-plugin,3.1.2,3.2.1,minor,True,,NO_GITHUB
rabobank/shadow-tool,99,io.projectreactor:reactor-core,3.5.10,3.5.11,patch,True,False,no_maven
rabobank/shadow-tool,97,org.apache.maven.plugins:maven-javadoc-plugin,3.5.0,3.6.0,minor,True,,NO_GITHUB
rabobank/shadow-tool,96,io.projectreactor:reactor-core,3.5.7,3.5.10,patch,True,False,no_maven
rabobank/shadow-tool,95,org.javers:javers-core,7.0.2,7.3.3,minor,False,,
rabobank/shadow-tool,92,org.slf4j:slf4j-api,2.0.7,2.0.9,patch,True,,
java-operator-sdk/jenvtest,169,commons-io:commons-io,2.16.0,2.16.1,patch,True,,NO_GITHUB
